,YEAR,MO,DY,HR,WS50M,ALLSKY_SFC_SW_DWN,T2M,Season,Load,Price
401,2022,6,18,17,4.75,64.23,23.39,Summer,1771,0.15
402,2022,6,18,18,4.42,18.1,22.05,Summer,1856,0.2
403,2022,6,18,19,3.99,0.0,20.94,Summer,1866,0.2
404,2022,6,18,20,3.62,0.0,20.37,Summer,1694,0.2
405,2022,6,18,21,3.55,0.0,19.87,Summer,1559,0.15
406,2022,6,18,22,3.57,0.0,19.4,Summer,1479,0.15
407,2022,6,18,23,3.32,0.0,19.01,Summer,1384,0.05
408,2022,6,19,0,3.25,0.0,18.8,Summer,1109,0.05
409,2022,6,19,1,3.63,0.0,18.62,Summer,1170,0.05
410,2022,6,19,2,3.95,0.0,18.58,Summer,1164,0.05
411,2022,6,19,3,3.77,0.0,18.48,Summer,1139,0.05
412,2022,6,19,4,3.6,16.23,18.73,Summer,1136,0.05
413,2022,6,19,5,3.55,16.39,19.76,Summer,1167,0.05
414,2022,6,19,6,3.33,53.38,20.94,Summer,1173,0.05
415,2022,6,19,7,3.17,103.16,22.54,Summer,1449,0.15
416,2022,6,19,8,3.33,177.09,23.88,Summer,1798,0.15
417,2022,6,19,9,3.66,258.41,24.82,Summer,1881,0.15
418,2022,6,19,10,3.8,285.9,25.5,Summer,1869,0.2
419,2022,6,19,11,3.81,231.88,25.96,Summer,2052,0.2
420,2022,6,19,12,3.83,262.92,26.15,Summer,1884,0.2
421,2022,6,19,13,3.88,252.08,26.15,Summer,1875,0.2
422,2022,6,19,14,3.82,198.82,25.9,Summer,1887,0.2
423,2022,6,19,15,3.62,135.88,25.44,Summer,1887,0.15
424,2022,6,19,16,3.33,81.81,24.74,Summer,1881,0.15
425,2022,6,19,17,3.13,28.13,23.9,Summer,1771,0.15
426,2022,6,19,18,3.13,16.92,22.62,Summer,1856,0.2
427,2022,6,19,19,3.15,0.0,21.5,Summer,1866,0.2
428,2022,6,19,20,3.06,0.0,20.95,Summer,1694,0.2
429,2022,6,19,21,3.04,0.0,20.45,Summer,1559,0.15
430,2022,6,19,22,2.95,0.0,19.93,Summer,1479,0.15
431,2022,6,19,23,2.73,0.0,19.55,Summer,1384,0.05
432,2022,6,20,0,2.19,0.0,19.42,Summer,1109,0.05
433,2022,6,20,1,1.58,0.0,19.44,Summer,1170,0.05
434,2022,6,20,2,1.47,0.0,19.33,Summer,1164,0.05
435,2022,6,20,3,1.7,0.0,19.1,Summer,1139,0.05
436,2022,6,20,4,1.86,12.05,19.12,Summer,1136,0.05
437,2022,6,20,5,1.62,52.02,20.32,Summer,1167,0.05
438,2022,6,20,6,0.47,117.73,22.1,Summer,1173,0.05
439,2022,6,20,7,0.69,192.86,23.59,Summer,1449,0.15
440,2022,6,20,8,1.06,305.63,24.76,Summer,1798,0.15
441,2022,6,20,9,1.35,394.87,25.77,Summer,1881,0.15
442,2022,6,20,10,1.65,529.25,26.54,Summer,1869,0.2
443,2022,6,20,11,1.87,574.24,27.11,Summer,2052,0.2
444,2022,6,20,12,2.01,615.6,27.43,Summer,1884,0.2
445,2022,6,20,13,2.05,604.9,27.56,Summer,1875,0.2
446,2022,6,20,14,2.03,513.07,27.51,Summer,1887,0.2
447,2022,6,20,15,1.98,391.91,27.3,Summer,1887,0.15
448,2022,6,20,16,1.99,248.12,26.84,Summer,1881,0.15
449,2022,6,20,17,2.14,114.96,26.11,Summer,1771,0.15
450,2022,6,20,18,2.9,19.11,24.3,Summer,1856,0.2
451,2022,6,20,19,3.86,0.0,22.38,Summer,1866,0.2
452,2022,6,20,20,4.13,0.0,21.39,Summer,1694,0.2
453,2022,6,20,21,3.94,0.0,20.72,Summer,1559,0.15
454,2022,6,20,22,3.6,0.0,20.24,Summer,1479,0.15
455,2022,6,20,23,3.34,0.0,19.84,Summer,1384,0.05
456,2022,6,21,0,3.31,0.0,19.55,Summer,1109,0.05
457,2022,6,21,1,3.42,0.0,19.33,Summer,1170,0.05
458,2022,6,21,2,3.43,0.0,19.18,Summer,1164,0.05
459,2022,6,21,3,3.2,0.0,19.07,Summer,1139,0.05
460,2022,6,21,4,2.9,15.49,19.32,Summer,1136,0.05
461,2022,6,21,5,2.31,59.11,20.75,Summer,1167,0.05
462,2022,6,21,6,1.19,171.91,22.34,Summer,1173,0.05
463,2022,6,21,7,0.22,294.38,24.69,Summer,1449,0.15
464,2022,6,21,8,0.67,503.61,26.72,Summer,1798,0.15
465,2022,6,21,9,1.38,659.05,27.76,Summer,1881,0.15
466,2022,6,21,10,1.59,765.01,28.42,Summer,1869,0.2
467,2022,6,21,11,1.31,768.92,29.09,Summer,2052,0.2
468,2022,6,21,12,1.24,775.34,29.62,Summer,1884,0.2
469,2022,6,21,13,1.83,732.21,29.67,Summer,1875,0.2
470,2022,6,21,14,2.75,616.51,29.07,Summer,1887,0.2
471,2022,6,21,15,3.72,442.13,28.23,Summer,1887,0.15
472,2022,6,21,16,4.41,275.64,27.33,Summer,1881,0.15
473,2022,6,21,17,4.92,117.29,25.77,Summer,1771,0.15
474,2022,6,21,18,5.37,26.12,23.49,Summer,1856,0.2
475,2022,6,21,19,5.34,0.0,21.88,Summer,1866,0.2
476,2022,6,21,20,5.0,0.0,21.07,Summer,1694,0.2
477,2022,6,21,21,4.67,0.0,20.48,Summer,1559,0.15
478,2022,6,21,22,4.11,0.0,20.01,Summer,1479,0.15
479,2022,6,21,23,3.35,0.0,19.8,Summer,1384,0.05
480,2022,6,22,0,3.2,0.0,19.64,Summer,1109,0.05
481,2022,6,22,1,3.26,0.0,19.19,Summer,1170,0.05
482,2022,6,22,2,2.94,0.0,18.92,Summer,1164,0.05
483,2022,6,22,3,2.75,0.0,18.89,Summer,1139,0.05
484,2022,6,22,4,2.94,15.11,19.06,Summer,1136,0.05
485,2022,6,22,5,2.66,49.67,19.74,Summer,1167,0.05
486,2022,6,22,6,2.12,99.04,21.06,Summer,1173,0.05
487,2022,6,22,7,2.25,165.76,22.94,Summer,1449,0.15
488,2022,6,22,8,2.31,323.76,24.44,Summer,1798,0.15
489,2022,6,22,9,2.34,492.43,25.5,Summer,1881,0.15
490,2022,6,22,10,2.62,603.11,26.26,Summer,1869,0.2
491,2022,6,22,11,3.23,547.92,26.79,Summer,2052,0.2
492,2022,6,22,12,3.94,661.34,26.99,Summer,1884,0.2
493,2022,6,22,13,4.53,593.61,26.95,Summer,1875,0.2
494,2022,6,22,14,4.54,388.3,26.69,Summer,1887,0.2
495,2022,6,22,15,4.27,290.65,26.41,Summer,1887,0.15
496,2022,6,22,16,3.95,179.54,25.77,Summer,1881,0.15
497,2022,6,22,17,3.4,82.09,24.75,Summer,1771,0.15
498,2022,6,22,18,2.64,22.49,23.51,Summer,1856,0.2
499,2022,6,22,19,1.73,0.0,22.73,Summer,1866,0.2
500,2022,6,22,20,0.74,0.0,22.68,Summer,1694,0.2
501,2022,6,22,21,0.26,0.0,22.59,Summer,1559,0.15
502,2022,6,22,22,1.35,0.0,22.03,Summer,1479,0.15
503,2022,6,22,23,2.34,0.0,21.14,Summer,1384,0.05
504,2022,6,23,0,2.91,0.0,20.63,Summer,1109,0.05
505,2022,6,23,1,3.35,0.0,20.43,Summer,1170,0.05
506,2022,6,23,2,3.96,0.0,20.13,Summer,1164,0.05
507,2022,6,23,3,4.8,0.0,19.89,Summer,1139,0.05
508,2022,6,23,4,5.63,12.39,20.37,Summer,1136,0.05
509,2022,6,23,5,5.63,30.26,21.42,Summer,1167,0.05
510,2022,6,23,6,5.23,76.59,22.16,Summer,1173,0.05
511,2022,6,23,7,5.6,148.14,22.98,Summer,1449,0.15
512,2022,6,23,8,6.17,153.91,23.61,Summer,1798,0.15
513,2022,6,23,9,6.06,166.21,24.12,Summer,1881,0.15
514,2022,6,23,10,6.24,78.01,24.33,Summer,1869,0.2
515,2022,6,23,11,7.71,59.81,24.33,Summer,2052,0.2
516,2022,6,23,12,9.99,53.06,24.48,Summer,1884,0.2
517,2022,6,23,13,11.41,58.77,24.53,Summer,1875,0.2
518,2022,6,23,14,12.4,106.95,24.21,Summer,1887,0.2
519,2022,6,23,15,12.48,71.04,23.53,Summer,1887,0.15
520,2022,6,23,16,11.5,55.51,23.08,Summer,1881,0.15
521,2022,6,23,17,10.77,32.22,22.89,Summer,1771,0.15
522,2022,6,23,18,10.73,14.12,22.66,Summer,1856,0.2
523,2022,6,23,19,11.18,0.0,22.57,Summer,1866,0.2
524,2022,6,23,20,11.47,0.0,22.4,Summer,1694,0.2
525,2022,6,23,21,12.0,0.0,22.09,Summer,1559,0.15
526,2022,6,23,22,11.22,0.0,21.63,Summer,1479,0.15
527,2022,6,23,23,9.85,0.0,21.23,Summer,1384,0.05
528,2022,6,24,0,9.46,0.0,21.06,Summer,1109,0.05
529,2022,6,24,1,8.43,0.0,20.8,Summer,1170,0.05
530,2022,6,24,2,7.61,0.0,20.51,Summer,1164,0.05
531,2022,6,24,3,7.24,0.0,20.26,Summer,1139,0.05
532,2022,6,24,4,6.86,17.62,20.05,Summer,1136,0.05
533,2022,6,24,5,6.22,80.47,20.32,Summer,1167,0.05
534,2022,6,24,6,5.99,215.07,21.19,Summer,1173,0.05
535,2022,6,24,7,5.55,363.07,22.58,Summer,1449,0.15
536,2022,6,24,8,5.08,438.96,23.54,Summer,1798,0.15
537,2022,6,24,9,6.05,354.22,24.22,Summer,1881,0.15
538,2022,6,24,10,7.4,344.27,24.76,Summer,1869,0.2
539,2022,6,24,11,8.26,304.86,25.1,Summer,2052,0.2
540,2022,6,24,12,8.86,412.73,25.28,Summer,1884,0.2
541,2022,6,24,13,9.42,402.15,25.25,Summer,1875,0.2
542,2022,6,24,14,9.76,530.41,25.04,Summer,1887,0.2
543,2022,6,24,15,10.03,492.32,24.44,Summer,1887,0.15
544,2022,6,24,16,10.07,298.02,23.51,Summer,1881,0.15
545,2022,6,24,17,9.47,123.54,22.51,Summer,1771,0.15
546,2022,6,24,18,8.68,23.48,21.29,Summer,1856,0.2
547,2022,6,24,19,8.63,0.0,20.58,Summer,1866,0.2
548,2022,6,24,20,8.27,0.0,20.4,Summer,1694,0.2
549,2022,6,24,21,7.89,0.0,20.18,Summer,1559,0.15
550,2022,6,24,22,7.65,0.0,19.87,Summer,1479,0.15
551,2022,6,24,23,7.56,0.0,19.44,Summer,1384,0.05
552,2022,6,25,0,7.83,0.0,19.24,Summer,1109,0.05
553,2022,6,25,1,8.21,0.0,19.21,Summer,1170,0.05
554,2022,6,25,2,8.35,0.0,19.22,Summer,1164,0.05
555,2022,6,25,3,8.36,0.0,19.2,Summer,1139,0.05
556,2022,6,25,4,8.36,14.08,19.53,Summer,1136,0.05
557,2022,6,25,5,7.5,48.5,20.98,Summer,1167,0.05
558,2022,6,25,6,7.76,119.59,22.23,Summer,1173,0.05
559,2022,6,25,7,8.26,195.02,23.55,Summer,1449,0.15
560,2022,6,25,8,8.48,285.52,24.89,Summer,1798,0.15
561,2022,6,25,9,8.55,342.29,26.03,Summer,1881,0.15
562,2022,6,25,10,8.29,483.59,26.92,Summer,1869,0.2
563,2022,6,25,11,8.04,500.34,27.51,Summer,2052,0.2
564,2022,6,25,12,7.91,619.62,27.86,Summer,1884,0.2
565,2022,6,25,13,8.0,524.39,27.92,Summer,1875,0.2
566,2022,6,25,14,8.23,398.66,27.77,Summer,1887,0.2
567,2022,6,25,15,8.35,368.45,27.36,Summer,1887,0.15
568,2022,6,25,16,8.2,231.25,26.63,Summer,1881,0.15
569,2022,6,25,17,7.77,104.27,25.56,Summer,1771,0.15
570,2022,6,25,18,7.56,24.62,24.09,Summer,1856,0.2
571,2022,6,25,19,7.21,0.0,23.09,Summer,1866,0.2
572,2022,6,25,20,7.21,0.0,22.69,Summer,1694,0.2
573,2022,6,25,21,7.32,0.0,22.54,Summer,1559,0.15
574,2022,6,25,22,7.19,0.0,22.41,Summer,1479,0.15
575,2022,6,25,23,9.28,0.0,22.66,Summer,1384,0.05
576,2022,6,26,0,7.38,0.0,22.51,Summer,1109,0.05
577,2022,6,26,1,6.67,0.0,22.31,Summer,1170,0.05
578,2022,6,26,2,6.41,0.0,22.1,Summer,1164,0.05
579,2022,6,26,3,6.65,0.0,22.11,Summer,1139,0.05
580,2022,6,26,4,7.43,7.58,22.24,Summer,1136,0.05
581,2022,6,26,5,7.01,17.48,22.4,Summer,1167,0.05
582,2022,6,26,6,6.21,33.79,22.83,Summer,1173,0.05
583,2022,6,26,7,8.06,58.65,23.8,Summer,1449,0.15
584,2022,6,26,8,9.73,193.25,25.15,Summer,1798,0.15
585,2022,6,26,9,9.99,285.05,26.4,Summer,1881,0.15
586,2022,6,26,10,9.99,283.49,27.52,Summer,1869,0.2
587,2022,6,26,11,9.89,406.77,28.16,Summer,2052,0.2
588,2022,6,26,12,9.76,403.52,28.49,Summer,1884,0.2
589,2022,6,26,13,9.7,326.41,28.71,Summer,1875,0.2
590,2022,6,26,14,9.55,246.32,28.64,Summer,1887,0.2
591,2022,6,26,15,9.39,178.29,28.31,Summer,1887,0.15
592,2022,6,26,16,9.39,119.09,27.56,Summer,1881,0.15
593,2022,6,26,17,9.01,56.8,26.26,Summer,1771,0.15
594,2022,6,26,18,9.0,17.3,25.05,Summer,1856,0.2
595,2022,6,26,19,9.82,0.0,24.51,Summer,1866,0.2
596,2022,6,26,20,8.32,0.0,24.06,Summer,1694,0.2
597,2022,6,26,21,7.62,0.0,23.77,Summer,1559,0.15
598,2022,6,26,22,7.36,0.0,23.65,Summer,1479,0.15
599,2022,6,26,23,7.87,0.0,23.49,Summer,1384,0.05
600,2022,6,27,0,8.39,0.0,23.28,Summer,1109,0.05
601,2022,6,27,1,8.73,0.0,23.14,Summer,1170,0.05
602,2022,6,27,2,8.59,0.0,22.95,Summer,1164,0.05
603,2022,6,27,3,8.51,0.0,22.85,Summer,1139,0.05
604,2022,6,27,4,8.29,11.02,22.94,Summer,1136,0.05
605,2022,6,27,5,7.76,23.74,23.25,Summer,1167,0.05
606,2022,6,27,6,8.15,108.85,23.78,Summer,1173,0.05
607,2022,6,27,7,8.55,139.04,24.37,Summer,1449,0.15
608,2022,6,27,8,8.88,179.8,25.1,Summer,1798,0.15
609,2022,6,27,9,10.74,200.12,25.94,Summer,1881,0.15
610,2022,6,27,10,11.75,208.59,26.58,Summer,1869,0.2
611,2022,6,27,11,12.44,185.12,26.37,Summer,2052,0.2
612,2022,6,27,12,13.08,128.37,25.81,Summer,1884,0.2
613,2022,6,27,13,12.61,87.53,25.94,Summer,1875,0.2
614,2022,6,27,14,12.48,69.4,26.85,Summer,1887,0.2
615,2022,6,27,15,12.44,79.7,26.68,Summer,1887,0.15
616,2022,6,27,16,12.51,51.95,26.43,Summer,1881,0.15
617,2022,6,27,17,13.39,24.02,26.12,Summer,1771,0.15
618,2022,6,27,18,13.64,14.25,25.43,Summer,1856,0.2
619,2022,6,27,19,13.91,0.0,24.94,Summer,1866,0.2
620,2022,6,27,20,14.46,0.0,24.73,Summer,1694,0.2
621,2022,6,27,21,14.95,0.0,24.55,Summer,1559,0.15
622,2022,6,27,22,14.91,0.0,24.25,Summer,1479,0.15
623,2022,6,27,23,14.85,0.0,24.03,Summer,1384,0.05
624,2022,6,28,0,14.86,0.0,23.9,Summer,1109,0.05
625,2022,6,28,1,14.86,0.0,23.88,Summer,1170,0.05
626,2022,6,28,2,14.92,0.0,23.92,Summer,1164,0.05
627,2022,6,28,3,14.72,0.0,23.98,Summer,1139,0.05
628,2022,6,28,4,14.48,10.49,24.01,Summer,1136,0.05
629,2022,6,28,5,14.12,40.59,24.08,Summer,1167,0.05
630,2022,6,28,6,13.91,69.09,24.43,Summer,1173,0.05
631,2022,6,28,7,13.77,142.78,25.14,Summer,1449,0.15
632,2022,6,28,8,13.82,143.2,25.91,Summer,1798,0.15
633,2022,6,28,9,14.19,194.77,26.34,Summer,1881,0.15
634,2022,6,28,10,14.57,196.9,26.93,Summer,1869,0.2
635,2022,6,28,11,14.8,210.36,27.23,Summer,2052,0.2
636,2022,6,28,12,14.17,126.97,26.91,Summer,1884,0.2
637,2022,6,28,13,13.2,205.91,26.45,Summer,1875,0.2
638,2022,6,28,14,12.1,147.27,25.86,Summer,1887,0.2
639,2022,6,28,15,11.4,78.81,25.36,Summer,1887,0.15
640,2022,6,28,16,10.62,88.98,24.89,Summer,1881,0.15
641,2022,6,28,17,9.81,53.12,24.38,Summer,1771,0.15
642,2022,6,28,18,9.81,14.85,24.03,Summer,1856,0.2
643,2022,6,28,19,10.27,0.0,23.99,Summer,1866,0.2
644,2022,6,28,20,11.46,0.0,24.13,Summer,1694,0.2
645,2022,6,28,21,11.74,0.0,24.12,Summer,1559,0.15
646,2022,6,28,22,13.19,0.0,24.06,Summer,1479,0.15
647,2022,6,28,23,14.46,0.0,24.05,Summer,1384,0.05
648,2022,6,29,0,15.72,0.0,23.98,Summer,1109,0.05
649,2022,6,29,1,16.13,0.0,23.79,Summer,1170,0.05
650,2022,6,29,2,15.27,0.0,23.34,Summer,1164,0.05
651,2022,6,29,3,14.14,0.0,23.15,Summer,1139,0.05
652,2022,6,29,4,12.67,13.54,23.08,Summer,1136,0.05
653,2022,6,29,5,11.9,19.9,23.23,Summer,1167,0.05
654,2022,6,29,6,11.14,37.88,23.8,Summer,1173,0.05
655,2022,6,29,7,11.45,60.63,24.9,Summer,1449,0.15
656,2022,6,29,8,10.94,137.1,25.73,Summer,1798,0.15
657,2022,6,29,9,10.49,140.59,26.41,Summer,1881,0.15
658,2022,6,29,10,10.65,158.85,26.88,Summer,1869,0.2
659,2022,6,29,11,10.51,259.52,26.64,Summer,2052,0.2
660,2022,6,29,12,9.74,296.95,26.21,Summer,1884,0.2
661,2022,6,29,13,9.12,253.08,26.19,Summer,1875,0.2
662,2022,6,29,14,8.72,139.88,26.34,Summer,1887,0.2
663,2022,6,29,15,8.21,144.46,26.35,Summer,1887,0.15
664,2022,6,29,16,7.59,67.31,26.23,Summer,1881,0.15
665,2022,6,29,17,6.42,27.74,25.62,Summer,1771,0.15
666,2022,6,29,18,5.91,17.65,24.78,Summer,1856,0.2
667,2022,6,29,19,7.01,0.0,24.37,Summer,1866,0.2
668,2022,6,29,20,7.67,0.0,24.14,Summer,1694,0.2
669,2022,6,29,21,7.7,0.0,23.82,Summer,1559,0.15
670,2022,6,29,22,7.77,0.0,23.62,Summer,1479,0.15
671,2022,6,29,23,7.73,0.0,23.43,Summer,1384,0.05
672,2022,6,30,0,7.61,0.0,23.24,Summer,1109,0.05
673,2022,6,30,1,7.38,0.0,23.08,Summer,1170,0.05
674,2022,6,30,2,7.07,0.0,22.95,Summer,1164,0.05
675,2022,6,30,3,6.7,0.0,22.86,Summer,1139,0.05
676,2022,6,30,4,6.44,8.2,22.85,Summer,1136,0.05
677,2022,6,30,5,6.24,17.27,23.21,Summer,1167,0.05
678,2022,6,30,6,5.81,28.15,23.66,Summer,1173,0.05
679,2022,6,30,7,5.63,43.46,24.19,Summer,1449,0.15
680,2022,6,30,8,5.74,109.59,24.82,Summer,1798,0.15
681,2022,6,30,9,5.94,182.35,25.42,Summer,1881,0.15
682,2022,6,30,10,6.34,208.02,25.9,Summer,1869,0.2
683,2022,6,30,11,7.1,163.76,26.36,Summer,2052,0.2
684,2022,6,30,12,8.12,176.16,26.68,Summer,1884,0.2
685,2022,6,30,13,9.02,170.7,26.51,Summer,1875,0.2
686,2022,6,30,14,9.68,163.74,26.06,Summer,1887,0.2
687,2022,6,30,15,9.81,142.1,25.54,Summer,1887,0.15
688,2022,6,30,16,9.13,85.42,24.93,Summer,1881,0.15
689,2022,6,30,17,8.26,45.37,24.14,Summer,1771,0.15
690,2022,6,30,18,7.87,24.07,23.43,Summer,1856,0.2
691,2022,6,30,19,8.21,0.0,22.95,Summer,1866,0.2
692,2022,6,30,20,8.33,0.0,22.76,Summer,1694,0.2
693,2022,6,30,21,8.32,0.0,22.71,Summer,1559,0.15
694,2022,6,30,22,8.42,0.0,22.74,Summer,1479,0.15
695,2022,6,30,23,8.27,0.0,22.79,Summer,1384,0.05
696,2022,7,1,0,7.73,0.0,22.89,Summer,1109,0.05
697,2022,7,1,1,8.02,0.0,23.09,Summer,1170,0.05
698,2022,7,1,2,8.06,0.0,23.01,Summer,1164,0.05
699,2022,7,1,3,8.03,0.0,22.83,Summer,1139,0.05
700,2022,7,1,4,7.38,9.36,22.63,Summer,1136,0.05
701,2022,7,1,5,6.51,36.59,22.97,Summer,1167,0.05
702,2022,7,1,6,5.74,106.21,23.67,Summer,1173,0.05
703,2022,7,1,7,5.62,373.58,24.91,Summer,1449,0.15
704,2022,7,1,8,6.2,550.98,26.3,Summer,1798,0.15
705,2022,7,1,9,6.53,650.89,27.31,Summer,1881,0.15
706,2022,7,1,10,6.72,791.06,28.03,Summer,1869,0.2
707,2022,7,1,11,6.89,706.34,28.47,Summer,2052,0.2
708,2022,7,1,12,7.04,678.3,28.73,Summer,1884,0.2
709,2022,7,1,13,7.1,778.38,28.65,Summer,1875,0.2
710,2022,7,1,14,6.84,671.98,28.39,Summer,1887,0.2
711,2022,7,1,15,6.16,522.54,28.01,Summer,1887,0.15
712,2022,7,1,16,5.1,353.43,27.62,Summer,1881,0.15
713,2022,7,1,17,4.09,175.22,26.96,Summer,1771,0.15
714,2022,7,1,18,3.04,35.67,25.65,Summer,1856,0.2
715,2022,7,1,19,1.82,0.0,24.91,Summer,1866,0.2
716,2022,7,1,20,0.59,0.0,24.94,Summer,1694,0.2
717,2022,7,1,21,1.02,0.0,24.5,Summer,1559,0.15
718,2022,7,1,22,2.07,0.0,23.78,Summer,1479,0.15
719,2022,7,1,23,2.84,0.0,23.19,Summer,1384,0.05
720,2022,7,2,0,3.29,0.0,22.83,Summer,1109,0.05
721,2022,7,2,1,3.42,0.0,22.6,Summer,1170,0.05
722,2022,7,2,2,3.47,0.0,22.38,Summer,1164,0.05
723,2022,7,2,3,3.61,0.0,22.15,Summer,1139,0.05
724,2022,7,2,4,3.82,16.02,22.16,Summer,1136,0.05
725,2022,7,2,5,3.73,104.16,23.35,Summer,1167,0.05
726,2022,7,2,6,3.24,238.98,24.11,Summer,1173,0.05
727,2022,7,2,7,2.78,343.36,25.39,Summer,1449,0.15
728,2022,7,2,8,2.58,523.46,26.9,Summer,1798,0.15
729,2022,7,2,9,1.99,651.59,27.83,Summer,1881,0.15
730,2022,7,2,10,1.54,685.43,28.65,Summer,1869,0.2
731,2022,7,2,11,1.6,753.33,29.55,Summer,2052,0.2
732,2022,7,2,12,1.89,776.18,30.3,Summer,1884,0.2
733,2022,7,2,13,2.17,777.2,30.6,Summer,1875,0.2
734,2022,7,2,14,2.28,674.75,30.61,Summer,1887,0.2
735,2022,7,2,15,2.18,520.12,30.42,Summer,1887,0.15
736,2022,7,2,16,1.96,347.25,30.32,Summer,1881,0.15
737,2022,7,2,17,2.05,172.87,29.73,Summer,1771,0.15
738,2022,7,2,18,2.25,34.58,27.75,Summer,1856,0.2
739,2022,7,2,19,2.77,0.0,25.99,Summer,1866,0.2
740,2022,7,2,20,3.35,0.0,24.9,Summer,1694,0.2
741,2022,7,2,21,3.82,0.0,24.12,Summer,1559,0.15
742,2022,7,2,22,3.86,0.0,23.63,Summer,1479,0.15
743,2022,7,2,23,3.53,0.0,23.33,Summer,1384,0.05
744,2022,7,3,0,2.86,0.0,23.26,Summer,1109,0.05
745,2022,7,3,1,2.23,0.0,23.28,Summer,1170,0.05
746,2022,7,3,2,1.84,0.0,23.15,Summer,1164,0.05
747,2022,7,3,3,1.64,0.0,23.08,Summer,1139,0.05
748,2022,7,3,4,1.71,3.63,22.97,Summer,1136,0.05
749,2022,7,3,5,1.71,110.75,24.11,Summer,1167,0.05
750,2022,7,3,6,1.44,232.84,25.61,Summer,1173,0.05
751,2022,7,3,7,1.07,369.27,27.44,Summer,1449,0.15
752,2022,7,3,8,0.96,616.27,28.87,Summer,1798,0.15
753,2022,7,3,9,1.31,785.9,29.9,Summer,1881,0.15
754,2022,7,3,10,1.6,836.32,30.51,Summer,1869,0.2
755,2022,7,3,11,1.82,779.34,30.95,Summer,2052,0.2
756,2022,7,3,12,2.02,797.05,31.19,Summer,1884,0.2
757,2022,7,3,13,2.18,737.12,31.23,Summer,1875,0.2
758,2022,7,3,14,2.27,622.66,31.03,Summer,1887,0.2
759,2022,7,3,15,2.37,447.81,30.65,Summer,1887,0.15
760,2022,7,3,16,2.45,291.57,30.47,Summer,1881,0.15
761,2022,7,3,17,2.61,138.05,29.4,Summer,1771,0.15
762,2022,7,3,18,3.19,25.73,27.64,Summer,1856,0.2
763,2022,7,3,19,3.62,0.0,26.44,Summer,1866,0.2
764,2022,7,3,20,3.49,0.0,25.98,Summer,1694,0.2
765,2022,7,3,21,3.0,0.0,25.68,Summer,1559,0.15
766,2022,7,3,22,2.55,0.0,25.41,Summer,1479,0.15
767,2022,7,3,23,2.44,0.0,25.06,Summer,1384,0.05
768,2022,7,4,0,2.4,0.0,24.72,Summer,1109,0.05
769,2022,7,4,1,2.1,0.0,24.65,Summer,1170,0.05
770,2022,7,4,2,1.46,0.0,24.89,Summer,1164,0.05
771,2022,7,4,3,0.88,0.0,25.09,Summer,1139,0.05
772,2022,7,4,4,0.74,13.58,25.16,Summer,1136,0.05
773,2022,7,4,5,1.15,98.12,25.62,Summer,1167,0.05
774,2022,7,4,6,1.16,226.87,26.78,Summer,1173,0.05
775,2022,7,4,7,1.27,390.91,28.04,Summer,1449,0.15
776,2022,7,4,8,1.37,541.42,28.55,Summer,1798,0.15
777,2022,7,4,9,1.38,674.36,28.78,Summer,1881,0.15
778,2022,7,4,10,1.37,638.46,28.84,Summer,1869,0.2
779,2022,7,4,11,1.43,591.07,28.87,Summer,2052,0.2
780,2022,7,4,12,1.61,639.16,29.11,Summer,1884,0.2
781,2022,7,4,13,1.88,597.83,29.55,Summer,1875,0.2
782,2022,7,4,14,2.07,481.27,29.7,Summer,1887,0.2
783,2022,7,4,15,2.16,356.47,29.76,Summer,1887,0.15
784,2022,7,4,16,2.26,184.59,29.51,Summer,1881,0.15
785,2022,7,4,17,2.23,114.49,28.78,Summer,1771,0.15
786,2022,7,4,18,2.26,20.41,27.8,Summer,1856,0.2
787,2022,7,4,19,2.34,0.0,27.12,Summer,1866,0.2
788,2022,7,4,20,2.4,0.0,26.67,Summer,1694,0.2
789,2022,7,4,21,2.5,0.0,26.27,Summer,1559,0.15
790,2022,7,4,22,2.59,0.0,25.86,Summer,1479,0.15
791,2022,7,4,23,2.67,0.0,25.5,Summer,1384,0.05
792,2022,7,5,0,2.75,0.0,25.23,Summer,1109,0.05
793,2022,7,5,1,2.76,0.0,25.01,Summer,1170,0.05
794,2022,7,5,2,2.83,0.0,24.83,Summer,1164,0.05
795,2022,7,5,3,2.97,0.0,24.69,Summer,1139,0.05
796,2022,7,5,4,3.06,8.85,24.64,Summer,1136,0.05
797,2022,7,5,5,2.93,70.3,25.42,Summer,1167,0.05
798,2022,7,5,6,2.07,163.79,26.9,Summer,1173,0.05
799,2022,7,5,7,1.79,303.73,29.02,Summer,1449,0.15
800,2022,7,5,8,1.85,535.55,29.88,Summer,1798,0.15
801,2022,7,5,9,1.7,663.41,30.51,Summer,1881,0.15
802,2022,7,5,10,1.49,711.04,30.96,Summer,1869,0.2
803,2022,7,5,11,1.29,757.3,31.39,Summer,2052,0.2
804,2022,7,5,12,1.07,750.92,31.79,Summer,1884,0.2
805,2022,7,5,13,1.07,706.45,31.95,Summer,1875,0.2
806,2022,7,5,14,1.46,575.84,31.8,Summer,1887,0.2
807,2022,7,5,15,2.2,407.27,31.26,Summer,1887,0.15
808,2022,7,5,16,3.1,240.55,30.51,Summer,1881,0.15
809,2022,7,5,17,3.8,110.64,29.08,Summer,1771,0.15
810,2022,7,5,18,4.3,25.41,27.29,Summer,1856,0.2
