YEAR,MO,DY,HR,WS10M,T2M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,WS50M
2022,8,28,19,0.93,23.2,0,0,1.18
2022,8,28,20,1.63,22.2,0,0,2.21
2022,8,28,21,2.59,21.04,0,0,3.82
2022,8,28,22,3.69,20.22,0,0,6.08
2022,8,28,23,4.3,19.6,0,0,7.12
2022,8,29,0,4.93,18.88,0,0,7.45
2022,8,29,1,5.21,18.43,0,0,7.69
2022,8,29,2,5.15,18.43,0,0,7.82
2022,8,29,3,4.7,18.34,0,0,7.37
2022,8,29,4,4.35,18.16,0,0,6.97
2022,8,29,5,3.93,18.23,27.52,15.67,6.19
2022,8,29,6,3.76,18.76,153.88,41.55,5.01
2022,8,29,7,3.75,19.18,320.35,93.26,4.41
2022,8,29,8,4.17,20.23,489.98,150.78,4.8
2022,8,29,9,4.6,21.16,630.48,170.66,5.4
2022,8,29,10,4.91,21.68,708.38,176.12,5.75
2022,8,29,11,5.09,22.05,720.75,194.91,5.91
2022,8,29,12,5.14,22.08,681.38,184.71,6.02
2022,8,29,13,5.14,21.94,583.12,276.22,6.22
2022,8,29,14,4.81,21.66,444.83,177.21,6.13
2022,8,29,15,4.27,21.55,296.55,125.8,5.56
2022,8,29,16,3.66,21.68,145,53.05,4.79
2022,8,29,17,2.53,20.9,34.4,22.48,3.8
2022,8,29,18,2.31,20.05,0,0,3.4
2022,8,29,19,2.44,19.78,0,0,3.69
2022,8,29,20,2.7,19.46,0,0,4.27
2022,8,29,21,2.84,19.15,0,0,4.67
2022,8,29,22,2.77,18.89,0,0,4.61
2022,8,29,23,2.9,18.63,0,0,4.85
2022,8,30,0,3.46,18.41,0,0,5.75
2022,8,30,1,3.22,18.23,0,0,5.41
2022,8,30,2,2.9,18.19,0,0,4.83
2022,8,30,3,2.73,17.96,0,0,4.5
2022,8,30,4,2.97,17.81,0,0,4.71
2022,8,30,5,3.68,17.9,22.65,15.45,5.3
2022,8,30,6,4.23,18.26,128.98,43.38,5.27
2022,8,30,7,4.79,18.55,303.05,66.67,5.66
2022,8,30,8,5.2,19.06,467.67,74.57,5.95
2022,8,30,9,5.35,19.83,633.3,160.55,6.15
2022,8,30,10,5.37,20.62,724.5,160.14,6.19
2022,8,30,11,5.07,21.08,775.23,136.45,5.85
2022,8,30,12,4.41,21.35,748.73,182.15,5.04
2022,8,30,13,3.59,21.53,667.67,106.62,4.04
2022,8,30,14,3.28,21.51,529.52,98.2,3.71
2022,8,30,15,3.09,21.5,360.8,80.69,3.54
2022,8,30,16,3.2,21.29,180.5,36.76,3.95
2022,8,30,17,3.05,20.75,41.25,23.48,4.56
2022,8,30,18,3.02,20.18,0,0,5.03
2022,8,30,19,3.26,20.06,0,0,5.33
2022,8,30,20,3.45,19.87,0,0,5.56
2022,8,30,21,3.52,19.66,0,0,5.62
2022,8,30,22,3.36,19.38,0,0,5.41
2022,8,30,23,3.18,19.11,0,0,5.25
2022,8,31,0,3.12,18.91,0,0,5.18
2022,8,31,1,3.09,18.79,0,0,5.12
2022,8,31,2,3.12,18.77,0,0,5.2
2022,8,31,3,3.18,18.7,0,0,5.3
2022,8,31,4,3.21,18.55,0,0,5.39
2022,8,31,5,3.37,18.83,28.52,26.27,5.46
2022,8,31,6,4.1,19.96,167.95,134.47,4.92
2022,8,31,7,3.96,21.17,344.9,275.31,4.54
2022,8,31,8,3.54,22.54,524.62,447.76,3.98
2022,8,31,9,2.99,23.73,685.7,498.91,3.36
2022,8,31,10,2.58,24.61,783.58,610.09,2.91
2022,8,31,11,2.2,25.19,875.7,654.62,2.46
2022,8,31,12,1.96,25.49,847.25,644.36,2.14
2022,8,31,13,2.01,25.62,757.55,492.86,2.11
2022,8,31,14,2.1,25.51,613.7,475.17,2.19
2022,8,31,15,2.23,25.18,432.12,339.43,2.37
2022,8,31,16,2.12,24.65,231.9,189.19,2.48
2022,8,31,17,1.86,23.65,51.92,47.74,2.5
2022,8,31,18,1.71,22.58,0,0,2.47
2022,8,31,19,1.67,22.23,0,0,2.43
2022,8,31,20,1.65,21.88,0,0,2.4
2022,8,31,21,1.59,21.53,0,0,2.33
2022,8,31,22,1.66,21.07,0,0,2.45
2022,8,31,23,1.85,20.48,0,0,2.77
2022,9,1,0,2.06,19.76,0,0,3.08
2022,9,1,1,2.2,19.38,0,0,3.41
2022,9,1,2,2.35,19.07,0,0,3.73
2022,9,1,3,2.42,18.77,0,0,3.86
2022,9,1,4,2.44,18.5,0,0,3.83
2022,9,1,5,2.28,18.79,21.45,25.31,3.57
2022,9,1,6,2.55,19.9,183.83,179.8,2.89
2022,9,1,7,1.88,21.06,375.66,246.41,1.94
2022,9,1,8,1.82,23.41,568.2,562.4,2.1
2022,9,1,9,2.41,24.91,715.4,707.08,2.77
2022,9,1,10,2.53,25.9,809.73,791.66,2.92
2022,9,1,11,2.31,26.62,877.42,866.02,2.78
2022,9,1,12,1.96,27,846.08,836.48,2.48
2022,9,1,13,1.77,27.3,749.08,738.07,2.2
2022,9,1,14,1.76,27.51,630.08,633.72,2.15
2022,9,1,15,1.85,27.7,446.1,453.73,2.3
2022,9,1,16,1.94,27.48,235.58,243.05,2.56
2022,9,1,17,1.98,25.58,47.5,50.02,3.16
2022,9,1,18,2.56,23.69,0,0,4.2
2022,9,1,19,3.13,22.72,0,0,4.97
2022,9,1,20,3.31,21.71,0,0,5.25
2022,9,1,21,3.22,20.77,0,0,5.06
2022,9,1,22,2.86,20.18,0,0,4.39
2022,9,1,23,2.4,19.7,0,0,3.5
2022,9,2,0,2.23,19.33,0,0,3.26
2022,9,2,1,2.61,19.04,0,0,4.1
2022,9,2,2,3.31,18.73,0,0,5.5
2022,9,2,3,3.89,18.49,0,0,6.64
2022,9,2,4,4.29,18.23,0,0,7.17
2022,9,2,5,4.77,18.37,32.17,36.02,7.23
2022,9,2,6,5.41,19.48,200.88,203.57,6.31
2022,9,2,7,4.75,20.95,405.77,409.79,5.22
2022,9,2,8,5.22,23.37,596.25,598.95,6.08
2022,9,2,9,5.85,24.98,742.27,742.26,6.89
2022,9,2,10,6.17,25.83,829.27,796.64,7.33
2022,9,2,11,6.22,26.46,877.4,810.95,7.44
2022,9,2,12,5.97,26.7,844.95,783.46,7.34
2022,9,2,13,5.85,26.93,752.2,692.51,7.31
2022,9,2,14,5.64,26.87,607.67,582.39,7.18
2022,9,2,15,5.3,26.48,424.05,406.43,7.01
2022,9,2,16,4.86,25.64,223.15,197.66,6.87
2022,9,2,17,4.32,24.01,46.8,40.58,7.31
2022,9,2,18,4.64,22.42,0,0,8
2022,9,2,19,4.95,21.61,0,0,8.28
2022,9,2,20,4.94,20.77,0,0,8.13
2022,9,2,21,4.77,19.98,0,0,7.9
2022,9,2,22,4.81,19.41,0,0,7.93
2022,9,2,23,4.72,18.96,0,0,7.79
2022,9,3,0,4.74,18.69,0,0,7.69
2022,9,3,1,4.67,18.55,0,0,7.27
2022,9,3,2,4.93,18.52,0,0,7.3
2022,9,3,3,5.19,18.66,0,0,7.39
2022,9,3,4,5.26,18.66,0,0,7.47
2022,9,3,5,5.18,18.73,30,26.17,7.27
2022,9,3,6,5.39,19.39,192.25,132.01,6.74
2022,9,3,7,5.64,20.32,389.15,291.64,6.88
2022,9,3,8,5.9,21.44,571.6,441.78,7.31
2022,9,3,9,5.64,22.25,714.8,536.32,6.95
2022,9,3,10,5.78,22.98,805.95,638.66,7.1
2022,9,3,11,5.92,23.72,833.62,781.82,7.32
2022,9,3,12,5.95,24.84,800.05,765.83,7.23
2022,9,3,13,5.92,25.63,706.42,673.95,7.06
2022,9,3,14,5.93,25.8,560.98,427.44,7.16
2022,9,3,15,5.89,25.57,383.25,244.55,7.4
2022,9,3,16,5.54,24.94,193.45,118.91,7.59
2022,9,3,17,5.22,23.52,37.1,28.05,8.26
2022,9,3,18,5.69,22.23,0,0,8.96
2022,9,3,19,6.03,21.36,0,0,9.01
2022,9,3,20,5.36,20.44,0,0,8.21
2022,9,3,21,4.78,19.84,0,0,7.55
2022,9,3,22,5.06,19.58,0,0,7.63
2022,9,3,23,5.49,19.29,0,0,7.92
2022,9,4,0,5.41,19.04,0,0,7.66
2022,9,4,1,5.06,18.83,0,0,7.24
2022,9,4,2,5.46,18.74,0,0,7.63
2022,9,4,3,5.94,18.74,0,0,8.11
2022,9,4,4,6.35,18.9,0,0,8.59
2022,9,4,5,6.64,19.18,25.58,15.02,8.67
2022,9,4,6,6.89,19.79,173.62,39.95,8.34
2022,9,4,7,6.9,20.46,364.5,40.66,8.23
2022,9,4,8,7.25,21.11,543.33,59.73,8.73
2022,9,4,9,8.25,22.05,684.98,72.31,10.33
2022,9,4,10,9.07,23.15,776.27,108.45,11.34
2022,9,4,11,8.8,23.9,808.6,112.02,10.98
2022,9,4,12,8.28,24.61,779.27,182.48,10.51
2022,9,4,13,7.65,25.27,691.23,168.53,10.12
2022,9,4,14,7.1,25.75,551.7,138.55,9.71
2022,9,4,15,6.4,25.83,378.15,98.13,9.12
2022,9,4,16,5.28,25.56,190.92,46.98,7.91
2022,9,4,17,4.23,24.87,34.7,14.88,6.94
2022,9,4,18,3.92,24.23,0,0,6.66
2022,9,4,19,3.65,23.81,0,0,6.31
2022,9,4,20,3.47,23.51,0,0,6.04
2022,9,4,21,3.4,23.3,0,0,5.93
2022,9,4,22,3.15,22.98,0,0,5.51
2022,9,4,23,2.74,22.83,0,0,4.71
2022,9,5,0,2.15,22.65,0,0,3.44
2022,9,5,1,1.4,22.68,0,0,2.06
2022,9,5,2,0.51,22.85,0,0,0.78
2022,9,5,3,0.52,22.69,0,0,0.68
2022,9,5,4,1.29,22.28,0,0,1.79
2022,9,5,5,1.81,22.16,25.52,11.55,2.76
2022,9,5,6,2.51,22.91,177.02,34.66,3.34
2022,9,5,7,3.09,23.34,367.05,51.66,3.55
2022,9,5,8,3.46,23.79,543.98,39.05,3.99
2022,9,5,9,3.64,24.21,684.75,78.04,4.19
2022,9,5,10,3.6,24.72,775,61.62,4.16
2022,9,5,11,3.4,25.08,807.33,66.32,4
2022,9,5,12,3.18,25.23,780,104.81,3.82
2022,9,5,13,2.99,25.1,694.55,54.86,3.61
2022,9,5,14,2.93,24.82,557.4,79.3,3.48
2022,9,5,15,3.25,24.42,384.23,35.68,3.87
2022,9,5,16,3.9,24.01,194.83,18.64,4.89
2022,9,5,17,4.97,23.49,34,14.31,6.54
2022,9,5,18,7.19,22.78,0,0,9.09
2022,9,5,19,9.66,21.13,0,0,11.7
2022,9,5,20,11.32,18.61,0,0,13.69
2022,9,5,21,10.96,17.85,0,0,13.51
2022,9,5,22,10.62,17.89,0,0,13.54
2022,9,5,23,10.09,17.92,0,0,12.99
2022,9,6,0,9.8,17.77,0,0,12.52
2022,9,6,1,10.02,17.52,0,0,12.79
2022,9,6,2,9.91,17.35,0,0,12.54
2022,9,6,3,9.92,17.27,0,0,12.5
2022,9,6,4,9.87,17.33,0,0,12.5
2022,9,6,5,9.28,17.44,24.4,20.8,11.83
2022,9,6,6,8.72,17.95,171.8,164.45,10.8
2022,9,6,7,8.8,18.96,362.4,351.02,10.64
2022,9,6,8,9.25,20.31,585.42,589.98,11.09
2022,9,6,9,9.41,21.62,737.98,737.3,11.24
2022,9,6,10,9.46,22.73,795.15,768.65,11.3
2022,9,6,11,9.51,23.51,851.77,806.98,11.38
2022,9,6,12,9.18,23.95,849.27,845.23,11.08
2022,9,6,13,8.49,24.17,728.3,708.91,10.33
2022,9,6,14,7.72,24.15,583,577.64,9.5
2022,9,6,15,7.08,23.8,399.35,403.12,8.94
2022,9,6,16,6.35,22.98,207.75,212.44,8.59
2022,9,6,17,5.39,21.4,32.08,35.91,8.62
2022,9,6,18,4.93,20.25,0,0,8.43
2022,9,6,19,4.62,19.89,0,0,7.97
2022,9,6,20,4.38,19.59,0,0,7.59
2022,9,6,21,4.29,19.42,0,0,7.39
2022,9,6,22,4.23,19.29,0,0,7.26
2022,9,6,23,4.14,19.16,0,0,7.04
2022,9,7,0,4.01,19.01,0,0,6.65
2022,9,7,1,3.7,18.76,0,0,5.87
2022,9,7,2,3.06,18.45,0,0,4.48
2022,9,7,3,2.21,18.56,0,0,3.02
2022,9,7,4,1.38,18.76,0,0,1.8
2022,9,7,5,0.8,19.11,25.65,29.03,0.99
2022,9,7,6,0.46,20.33,182.48,182.47,0.57
2022,9,7,7,0.6,21.8,393.98,388.2,0.77
2022,9,7,8,1.1,23.23,581.52,579.02,1.32
2022,9,7,9,1.55,24.33,731.83,730.58,1.8
2022,9,7,10,1.7,25.16,824.25,823.46,1.98
2022,9,7,11,1.88,25.65,872.35,865.76,2.21
2022,9,7,12,2.29,25.76,852.83,851.38,2.71
2022,9,7,13,2.87,25.62,760.05,758.62,3.37
2022,9,7,14,3.3,25.27,611.4,616.28,3.91
2022,9,7,15,3.36,24.96,421.67,427.48,4.2
2022,9,7,16,3.23,23.98,211,215.02,4.26
2022,9,7,17,2.67,21.9,31.98,35.85,3.99
2022,9,7,18,2.64,20.55,0,0,3.81
2022,9,7,19,2.54,20.17,0,0,3.59
2022,9,7,20,2.44,19.87,0,0,3.4
2022,9,7,21,2.36,19.61,0,0,3.25
2022,9,7,22,2.2,19.44,0,0,2.97
2022,9,7,23,1.89,19.27,0,0,2.51
2022,9,8,0,1.48,19.01,0,0,1.91
2022,9,8,1,1.03,18.93,0,0,1.27
2022,9,8,2,0.79,18.5,0,0,0.95
2022,9,8,3,0.92,17.83,0,0,1.12
2022,9,8,4,1.23,16.93,0,0,1.56
2022,9,8,5,1.55,16.51,26.45,30.42,2.03
2022,9,8,6,1.96,18.17,203.58,205.51,2.4
2022,9,8,7,2.13,19.62,415.73,419.05,2.22
2022,9,8,8,1.38,22.58,603.65,606.6,1.4
2022,9,8,9,1.06,24.44,751.55,750.25,1.18
2022,9,8,10,0.77,25.23,859.6,859.25,0.89
2022,9,8,11,0.53,25.8,878.62,873.5,0.54
2022,9,8,12,0.84,26.04,844.92,845.05,0.82
2022,9,8,13,1.37,26.08,747.2,746.36,1.44
2022,9,8,14,1.63,25.9,585.3,590.2,1.77
2022,9,8,15,1.72,25.52,388.65,394.52,1.98
2022,9,8,16,1.81,25.15,208.42,196.35,2.16
2022,9,8,17,1.8,23.46,32.83,31.95,2.43
2022,9,8,18,1.87,22.23,0,0,2.54
2022,9,8,19,1.85,21.67,0,0,2.49
2022,9,8,20,1.76,21.3,0,0,2.36
2022,9,8,21,1.91,20.81,0,0,2.58
2022,9,8,22,2.21,20.08,0,0,3.07
2022,9,8,23,2.4,19.39,0,0,3.39
2022,9,9,0,2.61,18.54,0,0,3.71
2022,9,9,1,2.85,17.7,0,0,4.12
2022,9,9,2,3.04,17,0,0,4.49
2022,9,9,3,3.13,16.41,0,0,4.68
2022,9,9,4,3.11,15.97,0,0,4.69
2022,9,9,5,2.98,16.07,26.2,29.23,4.66
2022,9,9,6,3.59,17.89,193.48,164.66,4.28
2022,9,9,7,3.32,19.29,397.05,332.6,3.53
2022,9,9,8,2.88,21.65,585.45,511.95,3.1
2022,9,9,9,2.69,23.37,732.62,651.41,2.98
2022,9,9,10,2.5,24.42,826.3,817.45,2.84
2022,9,9,11,2.27,25.4,867.95,862.24,2.67
2022,9,9,12,1.92,26.15,834.42,832.38,2.42
2022,9,9,13,1.78,26.59,740.98,738.3,2.26
2022,9,9,14,1.78,26.73,593.77,552.29,2.28
2022,9,9,15,1.82,26.73,405.15,360.07,2.57
2022,9,9,16,1.9,26.14,199.3,173.59,2.65
2022,9,9,17,1.61,24.32,29.25,27.81,2.49
2022,9,9,18,2.06,22.73,0,0,3.24
2022,9,9,19,2.98,21.41,0,0,5.01
2022,9,9,20,3.82,20.55,0,0,6.51
2022,9,9,21,4.35,19.58,0,0,7.46
2022,9,9,22,4.72,18.69,0,0,7.85
2022,9,9,23,4.64,18.09,0,0,7.63
2022,9,10,0,4.26,17.64,0,0,7.11
2022,9,10,1,3.79,17.24,0,0,6.38
2022,9,10,2,3.6,16.89,0,0,5.99
2022,9,10,3,3.52,16.62,0,0,5.81
2022,9,10,4,3.5,16.36,0,0,5.7
2022,9,10,5,3.49,16.39,22.9,21.16,5.77
2022,9,10,6,3.92,17.71,179.48,128.73,5.57
2022,9,10,7,4.29,18.95,381.3,275.88,4.79
2022,9,10,8,4.5,21.18,569.25,459.7,5.26
2022,9,10,9,5.13,22.82,713.8,657.48,5.99
2022,9,10,10,5.32,23.72,804.33,742.43,6.21
2022,9,10,11,5.22,24.49,846,736.27,6.11
2022,9,10,12,4.89,25.04,810.77,630.59,5.76
2022,9,10,13,4.42,25.37,713.9,652.45,5.31
2022,9,10,14,3.97,25.44,562.33,524.3,5.02
2022,9,10,15,3.69,25.24,376.52,320.96,4.95
2022,9,10,16,3.4,24.44,178.75,147.56,4.87
2022,9,10,17,2.68,22.44,24.27,24.64,4.17
2022,9,10,18,2.66,21.15,0,0,3.9
2022,9,10,19,2.82,20.46,0,0,4.21
2022,9,10,20,3.09,19.73,0,0,4.73
2022,9,10,21,3.24,19.37,0,0,5.16
2022,9,10,22,3.26,19.12,0,0,5.33
2022,9,10,23,3.26,18.84,0,0,5.4
2022,9,11,0,3.18,18.62,0,0,5.28
2022,9,11,1,3.08,18.4,0,0,5.08
2022,9,11,2,3.02,18.26,0,0,4.96
2022,9,11,3,2.98,18.13,0,0,4.85
2022,9,11,4,2.91,18.05,0,0,4.65
2022,9,11,5,2.85,18.19,20.02,14.39,4.59
2022,9,11,6,2.81,19.19,164.88,61.7,4.65
2022,9,11,7,3.24,20.15,358.4,167.3,4.1
2022,9,11,8,3.03,21.06,538.9,215.61,3.48
2022,9,11,9,2.83,22.11,681.67,274.49,3.24
2022,9,11,10,2.74,22.84,772.02,250.41,3.16
2022,9,11,11,2.56,23.53,794.6,229.91,3.01
2022,9,11,12,2.18,24.31,760.92,270.27,2.61
2022,9,11,13,1.72,24.8,668.67,258.34,2.09
2022,9,11,14,1.66,24.64,523.25,161.98,2.16
2022,9,11,15,1.83,24.23,341.17,100.22,2.44
2022,9,11,16,1.56,23.75,153.6,38.63,2.37
2022,9,11,17,1.62,23.01,20.17,12.7,2.39
2022,9,11,18,1.86,22.26,0,0,2.67
2022,9,11,19,2.14,21.61,0,0,3.09
2022,9,11,20,2.25,21.13,0,0,3.33
2022,9,11,21,2.21,20.74,0,0,3.23
2022,9,11,22,2.17,20.36,0,0,3.11
2022,9,11,23,2.29,19.9,0,0,3.28
2022,9,12,0,2.47,19.53,0,0,3.62
2022,9,12,1,2.7,19.01,0,0,3.99
2022,9,12,2,2.85,18.4,0,0,4.2
2022,9,12,3,2.91,17.89,0,0,4.3
2022,9,12,4,2.92,17.48,0,0,4.31
2022,9,12,5,2.85,17.5,18.92,22.23,4.33
2022,9,12,6,3.3,19.44,162.73,156.63,3.98
2022,9,12,7,2.82,20.96,355.62,347.11,3.02
2022,9,12,8,1.96,23.19,537.88,525.86,2.04
2022,9,12,9,1.23,24.61,682.65,500.55,1.27
2022,9,12,10,1.27,25.4,774.9,567.68,1.34
2022,9,12,11,1.66,25.45,753.23,509.17,1.84
2022,9,12,12,1.63,25.3,723.3,340.84,1.85
2022,9,12,13,1.59,25.21,634.08,325.25,1.81
2022,9,12,14,1.67,25.05,493.38,253.06,1.94
2022,9,12,15,1.29,24.92,320.33,160.48,1.55
2022,9,12,16,0.73,24.58,143.4,72.17,0.83
2022,9,12,17,0.52,23.98,17.1,13.54,0.66
2022,9,12,18,0.54,23.63,0,0,0.68
2022,9,12,19,0.61,23.32,0,0,0.76
2022,9,12,20,0.85,22.82,0,0,1.08
2022,9,12,21,1.11,22.21,0,0,1.46
2022,9,12,22,1.4,21.75,0,0,1.85
2022,9,12,23,1.89,21.06,0,0,2.57
2022,9,13,0,2.3,20.43,0,0,3.24
2022,9,13,1,2.49,20.06,0,0,3.58
2022,9,13,2,2.6,19.8,0,0,3.8
2022,9,13,3,2.66,19.65,0,0,3.9
2022,9,13,4,2.71,19.53,0,0,4.02
2022,9,13,5,2.63,19.55,17.27,14.48,3.95
2022,9,13,6,2.44,20.78,153.55,80.9,3.88
2022,9,13,7,2.86,21.69,342.48,218.13,3.37
2022,9,13,8,2.68,22.55,521.62,357.16,3
2022,9,13,9,3.07,24.01,663.98,399.15,3.51
2022,9,13,10,3.3,25.01,754.65,320.84,4
2022,9,13,11,3.38,25.52,785.2,384.48,4.3
2022,9,13,12,3.41,25.9,752.38,320.26,4.49
2022,9,13,13,3.45,26.09,659.8,256.25,4.65
2022,9,13,14,3.45,26,515.8,179.27,4.91
2022,9,13,15,3.43,25.58,337.88,147.54,5.19
2022,9,13,16,3.1,24.72,153.05,32.05,5.56
2022,9,13,17,3.41,23.55,16.8,12.86,6.68
2022,9,13,18,4.24,22.94,0,0,7.71
2022,9,13,19,4.72,22.4,0,0,7.96
2022,9,13,20,4.74,21.73,0,0,7.82
2022,9,13,21,4.42,21.16,0,0,7.36
2022,9,13,22,4.22,20.76,0,0,7.11
2022,9,13,23,4.38,20.44,0,0,7.29
2022,9,14,0,4.64,20.16,0,0,7.56
2022,9,14,1,4.89,19.98,0,0,7.7
2022,9,14,2,4.97,19.82,0,0,7.74
2022,9,14,3,5.4,19.8,0,0,8.13
2022,9,14,4,5.94,19.78,0,0,8.64
2022,9,14,5,6.51,19.8,16.52,10.9,9.12
2022,9,14,6,6.97,20.35,151.48,53.7,9.08
2022,9,14,7,6.91,21.51,338.73,118.8,8.39
2022,9,14,8,7.41,22.9,517.12,176.02,9.2
2022,9,14,9,8.54,23.98,657.95,226.98,10.8
2022,9,14,10,8.79,24.56,747.15,282.01,11.27
2022,9,14,11,8.79,24.91,753.8,391.18,11.32
2022,9,14,12,8.64,25.18,722.48,436.11,11.17
2022,9,14,13,8.67,25.37,632.1,438.01,11.15
2022,9,14,14,8.41,24.93,490.42,289.5,10.99
2022,9,14,15,7.96,23.86,316.62,180.7,10.74
2022,9,14,16,7.55,22.66,138.05,61.53,10.33
2022,9,14,17,7.15,21.54,14.67,12.78,10.04
2022,9,14,18,6.87,20.77,0,0,9.74
2022,9,14,19,6.7,20.36,0,0,9.51
2022,9,14,20,6.78,20.13,0,0,9.59
2022,9,14,21,6.55,19.88,0,0,9.2
2022,9,14,22,6.36,19.62,0,0,8.99
2022,9,14,23,6.44,19.44,0,0,9.07
2022,9,15,0,6.56,19.36,0,0,9.17
2022,9,15,1,6.69,19.3,0,0,9.27
2022,9,15,2,6.71,19.26,0,0,9.28
2022,9,15,3,6.59,19.19,0,0,9.2
2022,9,15,4,6.53,19.08,0,0,9.13
2022,9,15,5,6.43,19,16.17,18.47,8.94
2022,9,15,6,6.58,19.55,152.08,103,8.37
2022,9,15,7,6.81,20.71,340.9,245.36,8.26
2022,9,15,8,7.38,22.44,518.85,362.97,8.83
2022,9,15,9,7.15,24.23,661.9,383.3,8.52
2022,9,15,10,6.64,25.59,751.4,438.91,8.11
2022,9,15,11,6.06,26.34,765.88,383.11,7.58
2022,9,15,12,5.53,26.77,732.52,366.28,7.03
2022,9,15,13,5.13,26.99,638.77,352.17,6.57
2022,9,15,14,4.78,26.98,494.73,226.49,6.24
2022,9,15,15,4.23,26.51,319.52,102.09,6
2022,9,15,16,3.49,25.48,138.1,54.11,5.92
2022,9,15,17,3.31,24.06,13.65,12.77,6.42
2022,9,15,18,3.96,23.37,0,0,7.48
2022,9,15,19,4.9,22.94,0,0,8.3
2022,9,15,20,5.39,22.22,0,0,8.29
2022,9,15,21,5.43,21.43,0,0,8.18
2022,9,15,22,5.44,20.76,0,0,8.14
2022,9,15,23,5.56,20.1,0,0,8
2022,9,16,0,5.52,19.5,0,0,7.72
2022,9,16,1,5.55,19.08,0,0,7.58
2022,9,16,2,5.49,18.8,0,0,7.43
2022,9,16,3,5.41,18.59,0,0,7.32
2022,9,16,4,5.72,18.69,0,0,8.02
2022,9,16,5,5.86,18.73,15.17,13.41,7.98
2022,9,16,6,6.51,19.78,148.85,73.92,7.92
2022,9,16,7,6.78,21.6,336.17,173.7,7.97
2022,9,16,8,7.1,23.55,512.83,272.84,8.36
2022,9,16,9,7.16,25.29,652.62,519.91,8.64
2022,9,16,10,7.1,26.56,740.9,370.38,8.9
2022,9,16,11,7.01,27.35,762.67,326.4,8.99
2022,9,16,12,6.86,27.83,729.9,205.3,8.93
2022,9,16,13,6.6,27.92,638.8,259.52,8.7
2022,9,16,14,6.07,27.84,497.85,181.46,8.09
2022,9,16,15,4.99,27.47,323.1,142.98,6.83
2022,9,16,16,3.88,26.75,139.65,72.05,6.04
2022,9,16,17,3.11,25.33,12.77,12.36,6.07
2022,9,16,18,3.28,24.55,0,0,6.4
2022,9,16,19,3.54,24.09,0,0,6.53
2022,9,16,20,3.19,23.56,0,0,5.91
2022,9,16,21,2.82,23.11,0,0,5.28
2022,9,16,22,2.61,22.75,0,0,4.76
2022,9,16,23,2.59,22.39,0,0,4.52
2022,9,17,0,2.6,22.17,0,0,4.42
2022,9,17,1,2.61,22.01,0,0,4.31
2022,9,17,2,2.64,21.8,0,0,4.27
2022,9,17,3,2.73,21.64,0,0,4.4
2022,9,17,4,2.82,21.53,0,0,4.55
2022,9,17,5,2.82,21.71,14.98,16.81,4.66
2022,9,17,6,3.53,23.12,151.92,90.25,4.31
2022,9,17,7,3.34,24.3,341.52,210.52,3.99
2022,9,17,8,3.38,25.5,519.25,334.6,4.21
2022,9,17,9,3.43,26.37,659.95,440.65,4.21
2022,9,17,10,3.43,26.91,749.02,480.11,4.14
2022,9,17,11,3.45,27.18,752.27,605.28,4.09
2022,9,17,12,3.43,27.44,720.25,583.79,4
2022,9,17,13,3.35,27.55,629.8,528.12,3.87
2022,9,17,14,3.19,27.33,488.45,481.19,3.67
2022,9,17,15,3,26.91,313.88,307.53,3.53
2022,9,17,16,2.67,26.27,132.33,126.49,3.55
2022,9,17,17,2.27,24.88,11.3,14.34,3.95
2022,9,17,18,2.34,23.74,0,0,4.32
2022,9,17,19,2.46,23.23,0,0,4.23
2022,9,17,20,2.37,22.92,0,0,3.91
2022,9,17,21,2.25,22.62,0,0,3.6
2022,9,17,22,2.13,22.34,0,0,3.35
2022,9,17,23,2.12,22.1,0,0,3.28
2022,9,18,0,2.24,21.69,0,0,3.37
2022,9,18,1,2.35,21.37,0,0,3.52
2022,9,18,2,2.44,21.18,0,0,3.67
2022,9,18,3,2.5,21.04,0,0,3.81
2022,9,18,4,2.55,20.96,0,0,3.92
2022,9,18,5,2.51,21.15,13.58,16.55,3.96
2022,9,18,6,3.06,22.67,143.27,117.59,3.71
2022,9,18,7,3.08,24.09,329.88,277.03,3.43
2022,9,18,8,3.12,25.96,507.27,411.52,3.75
2022,9,18,9,3.07,27.35,649.65,399.76,3.81
2022,9,18,10,3.13,28.42,736.23,703.62,3.89
2022,9,18,11,3.31,29.19,797.05,764.59,4.09
2022,9,18,12,3.68,29.67,763.35,730.04,4.52
2022,9,18,13,4.15,29.81,670.05,648.53,5.15
2022,9,18,14,4.53,29.6,524.7,511.95,5.78
2022,9,18,15,4.83,28.96,272.67,278.04,6.5
2022,9,18,16,4.54,27.75,106.15,109.77,6.69
2022,9,18,17,3.65,25.9,11.95,14.78,6.92
2022,9,18,18,3.79,24.91,0,0,7.46
2022,9,18,19,4.16,24.42,0,0,7.91
2022,9,18,20,4.61,23.86,0,0,8.22
2022,9,18,21,4.93,23.18,0,0,8.21
2022,9,18,22,5.03,22.48,0,0,7.97
2022,9,18,23,5.54,22.1,0,0,8.2
2022,9,19,0,6.19,21.8,0,0,8.63
2022,9,19,1,6.58,21.45,0,0,8.9
2022,9,19,2,6.8,21.11,0,0,9.06
2022,9,19,3,7.18,20.85,0,0,9.46
2022,9,19,4,7.46,20.68,0,0,9.79
2022,9,19,5,7.31,20.67,13.42,14.44,9.67
